level,kode_bps,nama_bps,kode_dagri,nama_dagri,parent_kode_bps,periode_merge,fetched_at,province_kode_bps
kabupaten,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7322,KAB. LUWU UTARA,7322,KAB. LUWU UTARA,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7325,KAB. LUWU TIMUR,7324,KAB. LUWU TIMUR,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7326,KAB. TORAJA UTARA,7326,KAB. TORAJA UTARA,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7371,KOTA MAKASSAR,7371,KOTA MAKASSAR,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7372,KOTA PAREPARE,7372,KOTA PAREPARE,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7373,KOTA PALOPO,7373,KOTA PALOPO,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7401,KAB. BUTON,7404,KAB. BUTON,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7402,KAB. MUNA,7403,KAB. MUNA,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7403,KAB. KONAWE,7402,KAB. KONAWE,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7404,KAB. KOLAKA,7401,KAB. KOLAKA,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7405,KAB. KONAWE SELATAN,7405,KAB. KONAWE SELATAN,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7406,KAB. BOMBANA,7406,KAB. BOMBANA,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7407,KAB. WAKATOBI,7407,KAB. WAKATOBI,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7408,KAB. KOLAKA UTARA,7408,KAB. KOLAKA UTARA,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7409,KAB. BUTON UTARA,7410,KAB. BUTON UTARA,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7410,KAB. KONAWE UTARA,7409,KAB. KONAWE UTARA,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7411,KAB. KOLAKA TIMUR,7411,KAB. KOLAKA TIMUR,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7412,KAB. KONAWE KEPULAUAN,7412,KAB. KONAWE KEPULAUAN,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7413,KAB. MUNA BARAT,7413,KAB. MUNA BARAT,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7414,KAB. BUTON TENGAH,7414,KAB. BUTON TENGAH,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7415,KAB. BUTON SELATAN,7415,KAB. BUTON SELATAN,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7471,KOTA KENDARI,7471,KOTA KENDARI,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7472,KOTA BAU BAU,7472,KOTA BAU BAU,74,2024_1.2022,2025-09-22T10:10:22+00:00,74
kabupaten,7501,KAB. BOALEMO,7502,KAB. BOALEMO,75,2024_1.2022,2025-09-22T10:10:22+00:00,75
kabupaten,7502,KAB. GORONTALO,7501,KAB. GORONTALO,75,2024_1.2022,2025-09-22T10:10:22+00:00,75
kabupaten,7503,KAB. POHUWATO,7504,KAB. POHUWATO,75,2024_1.2022,2025-09-22T10:10:22+00:00,75
kabupaten,7504,KAB. BONE BOLANGO,7503,KAB. BONE BOLANGO,75,2024_1.2022,2025-09-22T10:10:22+00:00,75
kabupaten,7505,KAB. GORONTALO UTARA,7505,KAB. GORONTALO UTARA,75,2024_1.2022,2025-09-22T10:10:22+00:00,75
kabupaten,7571,KOTA GORONTALO,7571,KOTA GORONTALO,75,2024_1.2022,2025-09-22T10:10:22+00:00,75
kabupaten,7601,KAB. MAJENE,7605,KAB. MAJENE,76,2024_1.2022,2025-09-22T10:10:22+00:00,76
kabupaten,7602,KAB. POLEWALI MANDAR,7604,KAB. POLEWALI MANDAR,76,2024_1.2022,2025-09-22T10:10:22+00:00,76
kabupaten,7603,KAB. MAMASA,7603,KAB. MAMASA,76,2024_1.2022,2025-09-22T10:10:22+00:00,76
kabupaten,7604,KAB. MAMUJU,7602,KAB. MAMUJU,76,2024_1.2022,2025-09-22T10:10:22+00:00,76
kabupaten,7605,KAB. PASANGKAYU,7601,KAB. PASANGKAYU,76,2024_1.2022,2025-09-22T10:10:22+00:00,76
kabupaten,7606,KAB. MAMUJU TENGAH,7606,KAB. MAMUJU TENGAH,76,2024_1.2022,2025-09-22T10:10:22+00:00,76
kabupaten,8101,KAB. KEPULAUAN TANIMBAR,8103,KAB. KEPULAUAN TANIMBAR,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8102,KAB. MALUKU TENGGARA,8102,KAB. MALUKU TENGGARA,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8103,KAB. MALUKU TENGAH,8101,KAB. MALUKU TENGAH,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8104,KAB. BURU,8104,KAB. BURU,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8105,KAB. KEPULAUAN ARU,8107,KAB. KEPULAUAN ARU,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8106,KAB. SERAM BAGIAN BARAT,8106,KAB. SERAM BAGIAN BARAT,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8107,KAB. SERAM BAGIAN TIMUR,8105,KAB. SERAM BAGIAN TIMUR,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8108,KAB. MALUKU BARAT DAYA,8108,KAB. MALUKU BARAT DAYA,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8109,KAB. BURU SELATAN,8109,KAB. BURU SELATAN,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8171,KOTA AMBON,8171,KOTA AMBON,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8172,KOTA TUAL,8172,KOTA TUAL,81,2024_1.2022,2025-09-22T10:10:22+00:00,81
kabupaten,8201,KAB. HALMAHERA BARAT,8201,KAB. HALMAHERA BARAT,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,8202,KAB. HALMAHERA TENGAH,8202,KAB. HALMAHERA TENGAH,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,8203,KAB. KEPULAUAN SULA,8205,KAB. KEPULAUAN SULA,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,8204,KAB. HALMAHERA SELATAN,8204,KAB. HALMAHERA SELATAN,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,8205,KAB. HALMAHERA UTARA,8203,KAB. HALMAHERA UTARA,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,8206,KAB. HALMAHERA TIMUR,8206,KAB. HALMAHERA TIMUR,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,8207,KAB. PULAU MOROTAI,8207,KAB. PULAU MOROTAI,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,8208,KAB. PULAU TALIABU,8208,KAB. PULAU TALIABU,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,8271,KOTA TERNATE,8271,KOTA TERNATE,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,8272,KOTA TIDORE KEPULAUAN,8272,KOTA TIDORE KEPULAUAN,82,2024_1.2022,2025-09-22T10:10:22+00:00,82
kabupaten,9101,KAB. FAK FAK,9203,KAB. FAK FAK,91,2024_1.2022,2025-09-22T10:10:22+00:00,91
kabupaten,9102,KAB. KAIMANA,9208,KAB. KAIMANA,91,2024_1.2022,2025-09-22T10:10:22+00:00,91
kabupaten,9103,KAB. TELUK WONDAMA,9207,KAB. TELUK WONDAMA,91,2024_1.2022,2025-09-22T10:10:22+00:00,91
kabupaten,9104,KAB. TELUK BINTUNI,9206,KAB. TELUK BINTUNI,91,2024_1.2022,2025-09-22T10:10:22+00:00,91
kabupaten,9105,KAB. MANOKWARI,9202,KAB. MANOKWARI,91,2024_1.2022,2025-09-22T10:10:22+00:00,91
kabupaten,9111,KAB. MANOKWARI SELATAN,9211,KAB. MANOKWARI SELATAN,91,2024_1.2022,2025-09-22T10:10:22+00:00,91
kabupaten,9112,KAB. PEGUNUNGAN ARFAK,9212,KAB. PEGUNUNGAN ARFAK,91,2024_1.2022,2025-09-22T10:10:22+00:00,91
kabupaten,9201,KAB. RAJA AMPAT,9205,KAB. RAJA AMPAT,92,2024_1.2022,2025-09-22T10:10:22+00:00,92
kabupaten,9202,KAB. SORONG,9201,KAB. SORONG,92,2024_1.2022,2025-09-22T10:10:22+00:00,92
kabupaten,9203,KAB. SORONG SELATAN,9204,KAB. SORONG SELATAN,92,2024_1.2022,2025-09-22T10:10:22+00:00,92
kabupaten,9204,KAB. MAYBRAT,9210,KAB. MAYBRAT,92,2024_1.2022,2025-09-22T10:10:22+00:00,92
kabupaten,9205,KAB. TAMBRAUW,9209,KAB. TAMBRAUW,92,2024_1.2022,2025-09-22T10:10:22+00:00,92
kabupaten,9271,KOTA SORONG,9271,KOTA SORONG,92,2024_1.2022,2025-09-22T10:10:22+00:00,92
kabupaten,9403,KAB. JAYAPURA,9103,KAB. JAYAPURA,94,2024_1.2022,2025-09-22T10:10:22+00:00,94
kabupaten,9408,KAB. KEPULAUAN YAPEN,9105,KAB. KEPULAUAN YAPEN,94,2024_1.2022,2025-09-22T10:10:22+00:00,94
kabupaten,9409,KAB. BIAK NUMFOR,9106,KAB. BIAK NUMFOR,94,2024_1.2022,2025-09-22T10:10:22+00:00,94
kabupaten,9419,KAB. SARMI,9110,KAB. SARMI,94,2024_1.2022,2025-09-22T10:10:22+00:00,94
kabupaten,9420,KAB. KEEROM,9111,KAB. KEEROM,94,2024_1.2022,2025-09-22T10:10:22+00:00,94
kabupaten,9426,KAB. WAROPEN,9115,KAB. WAROPEN,94,2024_1.2022,2025-09-22T10:10:22+00:00,94
kabupaten,9427,KAB. SUPIORI,9119,KAB. SUPIORI,94,2024_1.2022,2025-09-22T10:10:22+00:00,94
kabupaten,9428,KAB. MAMBERAMO RAYA,9120,KAB. MAMBERAMO RAYA,94,2024_1.2022,2025-09-22T10:10:22+00:00,94
kabupaten,9471,KOTA JAYAPURA,9171,KOTA JAYAPURA,94,2024_1.2022,2025-09-22T10:10:22+00:00,94
kabupaten,9501,KAB. MERAUKE,9301,KAB. MERAUKE,95,2024_1.2022,2025-09-22T10:10:22+00:00,95
kabupaten,9502,KAB. BOVEN DIGOEL,9302,KAB. BOVEN DIGOEL,95,2024_1.2022,2025-09-22T10:10:22+00:00,95
kabupaten,9503,KAB. MAPPI,9303,KAB. MAPPI,95,2024_1.2022,2025-09-22T10:10:22+00:00,95
kabupaten,9504,KAB. ASMAT,9304,KAB. ASMAT,95,2024_1.2022,2025-09-22T10:10:22+00:00,95
kabupaten,9601,KAB. MIMIKA,9404,KAB. MIMIKA,96,2024_1.2022,2025-09-22T10:10:22+00:00,96
kabupaten,9602,KAB. DOGIYAI,9406,KAB. DOGIYAI,96,2024_1.2022,2025-09-22T10:10:22+00:00,96
kabupaten,9603,KAB. DEIYAI,9408,KAB. DEIYAI,96,2024_1.2022,2025-09-22T10:10:22+00:00,96
kabupaten,9604,KAB. NABIRE,9401,KAB. NABIRE,96,2024_1.2022,2025-09-22T10:10:22+00:00,96
kabupaten,9605,KAB. PANIAI,9403,KAB. PANIAI,96,2024_1.2022,2025-09-22T10:10:22+00:00,96
kabupaten,9606,KAB. INTAN JAYA,9407,KAB. INTAN JAYA,96,2024_1.2022,2025-09-22T10:10:22+00:00,96
kabupaten,9607,KAB. PUNCAK,9405,KAB. PUNCAK,96,2024_1.2022,2025-09-22T10:10:22+00:00,96
kabupaten,9608,KAB. PUNCAK JAYA,9402,KAB. PUNCAK JAYA,96,2024_1.2022,2025-09-22T10:10:22+00:00,96
kabupaten,9701,KAB. NDUGA,9508,KAB. NDUGA,97,2024_1.2022,2025-09-22T10:10:22+00:00,97
kabupaten,9702,KAB. JAYAWIJAYA,9501,KAB. JAYAWIJAYA,97,2024_1.2022,2025-09-22T10:10:22+00:00,97
kabupaten,9703,KAB. LANNY JAYA,9507,KAB. LANNY JAYA,97,2024_1.2022,2025-09-22T10:10:22+00:00,97
kabupaten,9704,KAB. TOLIKARA,9504,KAB. TOLIKARA,97,2024_1.2022,2025-09-22T10:10:22+00:00,97
kabupaten,9705,KAB. MAMBERAMO TENGAH,9505,KAB. MAMBERAMO TENGAH,97,2024_1.2022,2025-09-22T10:10:22+00:00,97
kabupaten,9706,KAB. YALIMO,9506,KAB. YALIMO,97,2024_1.2022,2025-09-22T10:10:22+00:00,97
kabupaten,9707,KAB. YAHUKIMO,9503,KAB. YAHUKIMO,97,2024_1.2022,2025-09-22T10:10:22+00:00,97
kabupaten,9708,KAB. PEGUNUNGAN BINTANG,9502,KAB. PEGUNUNGAN BINTANG,97,2024_1.2022,2025-09-22T10:10:22+00:00,97
